"date","symbol","volume"
"2024-01-25","MERK.JK","9300"
"2024-01-24","PTDU.JK","0"
"2024-01-25","PTDU.JK","100"
"2024-01-25","BEEF.JK","149200"
"2024-01-25","SAGE.JK","5700"
"2024-01-24","SKYB.JK","0"
"2024-01-24","SMRU.JK","0"
"2024-01-25","SOHO.JK","1700"
"2024-01-24","SUGI.JK","0"
"2024-01-25","MGLV.JK","23000"
"2024-01-25","CAKK.JK","2988600"
"2024-01-25","AKSI.JK","34700"
"2024-01-25","MFIN.JK","3250300"
"2024-01-24","TFCO.JK","0"
"2024-01-25","SMMA.JK","17800"
"2024-01-25","ASMI.JK","1500"
"2024-01-25","OMED.JK","426500"
"2024-01-25","TRST.JK","21800"
"2024-01-25","BBSS.JK","1223900"
"2024-01-25","TGRA.JK","13800"
"2024-01-25","UNTR.JK","3391200"
"2024-03-28","IMAS.JK","2165500"
"2024-03-28","JATI.JK","119500"
"2024-03-28","BIRD.JK","831100"
"2024-03-27","POOL.JK","0"
"2024-03-28","BBYB.JK","108157600"
"2024-03-28","JAYA.JK","4196300"
"2024-03-28","PTBA.JK","24637300"
"2024-03-28","ADMR.JK","13488600"
"2024-03-28","JGLE.JK","300"
"2024-03-28","BABP.JK","3518300"
"2024-03-28","SAME.JK","2630400"
"2024-03-28","ASRI.JK","22856400"
"2024-03-28","JKON.JK","8126900"
"2024-03-28","SAMF.JK","503900"
"2024-03-27","BBMD.JK","0"
"2024-03-28","BOLA.JK","1295300"
"2024-03-28","BISI.JK","987900"
"2024-03-28","ESTA.JK","490900"
"2024-03-27","RIMO.JK","0"
"2024-03-28","ALDO.JK","275200"
"2024-03-28","ASDM.JK","61100"
"2024-03-28","CASA.JK","220500"
"2024-03-28","RMKE.JK","384300"
"2024-03-28","SNLK.JK","3577000"
"2024-03-28","KKGI.JK","3042400"
"2024-03-27","FASW.JK","0"
"2024-03-28","SGRO.JK","66200"
"2024-03-28","SILO.JK","1483100"
"2024-03-28","SMBR.JK","2179300"
"2024-03-28","HBAT.JK","1970400"
"2024-03-28","BUMI.JK","184881200"
"2024-03-28","HEAL.JK","13846800"
"2024-03-28","PGEO.JK","5089700"
"2024-03-28","PMJS.JK","74000"
"2024-03-28","APEX.JK","3608800"
"2024-03-28","PNIN.JK","2347600"
"2024-03-28","RUNS.JK","130200"
"2024-03-28","PNBN.JK","7360000"
"2024-03-28","ABBA.JK","2072600"
"2024-03-28","FAST.JK","110000"
"2024-03-28","PZZA.JK","181600"
"2024-03-28","SIMP.JK","1270400"
"2024-03-28","BBKP.JK","115283400"
"2024-03-28","SOCI.JK","3381600"
"2024-03-28","ACST.JK","1791700"
"2024-03-28","SCMA.JK","43060500"
"2024-03-28","ESTI.JK","992200"
"2024-03-28","SMDR.JK","36138800"
"2024-01-25","CMPP.JK","301100"
"2024-01-25","WEGE.JK","2557300"
"2024-01-25","LFLO.JK","303700"
"2024-01-25","WOOD.JK","1383700"
"2024-01-25","BUKA.JK","35118200"
"2024-01-25","MLBI.JK","50000"
"2024-01-25","MIDI.JK","35861800"
"2024-01-24","MYRX.JK","0"
"2024-01-25","PANI.JK","9493400"
"2024-01-25","PRDA.JK","1558300"
"2024-01-25","RALS.JK","1614300"
"2024-01-25","SMRA.JK","19816100"
"2024-01-25","DSSA.JK","8400"
"2024-01-25","SMSM.JK","2506500"
"2024-01-25","SRTG.JK","12928200"
"2024-01-25","SSIA.JK","10097400"
"2024-01-25","TINS.JK","17563200"
"2024-01-25","SMLE.JK","91979900"
"2024-01-25","DMAS.JK","12457400"
"2024-01-25","TRUK.JK","1080500"
"2024-01-25","TYRE.JK","2098300"
"2024-01-25","UANG.JK","42000"
"2024-01-25","TUGU.JK","709600"
"2024-01-25","UNIC.JK","600"
"2024-01-25","URBN.JK","85300"
"2024-01-25","UVCR.JK","1295700"
"2024-01-25","VAST.JK","2327400"
"2024-01-25","VICI.JK","193800"
"2024-01-25","VICO.JK","40500"
"2024-01-25","VOKS.JK","10600"
"2024-01-25","VRNA.JK","467500"
"2024-01-25","DLTA.JK","9400"
"2024-01-25","DNET.JK","5000"
"2024-01-25","WEHA.JK","6308400"
"2024-01-25","WGSH.JK","2836100"
"2024-01-25","WIFI.JK","309309400"
"2024-01-25","WIIM.JK","1326900"
"2024-01-25","ECII.JK","11900"
"2024-01-25","TLKM.JK","58541300"
"2024-01-25","WOWS.JK","10100"
"2024-01-25","ULTJ.JK","5475700"
"2024-01-25","YELO.JK","132100"
"2024-01-24","WSKT.JK","0"
"2024-01-25","WSBP.JK","800"
"2024-01-25","AMRT.JK","14520200"
"2024-01-25","ZONE.JK","111600"
"2024-01-25","POLU.JK","1100"
"2024-01-24","YPAS.JK","0"
"2024-01-25","BBNI.JK","47955600"
"2024-01-25","IPCC.JK","457500"
"2024-01-25","GEMA.JK","3000"
"2024-01-25","MBSS.JK","362100"
"2024-01-25","MLPL.JK","75917800"
"2024-01-25","HDFA.JK","27600"
"2024-01-25","INPC.JK","577700"
"2024-01-25","IPOL.JK","17700"
"2024-01-25","KEEN.JK","5739800"
"2024-01-25","IKPM.JK","75360300"
"2024-01-25","UDNG.JK","15165500"
"2024-01-25","MTPS.JK","2003800"
"2024-01-25","INCF.JK","10100"
"2024-01-25","MPOW.JK","383600"
"2024-01-25","INDO.JK","4071100"
"2024-01-25","JRPT.JK","199200"
"2024-01-25","MLPT.JK","52300"
"2024-01-25","MIKA.JK","10173800"
"2024-01-25","MNCN.JK","37916700"
"2024-01-25","MPPA.JK","126569400"
"2024-01-25","MTMH.JK","8720200"
"2024-01-25","PORT.JK","200"
"2024-01-25","SRAJ.JK","2550400"
"2024-01-24","SUPR.JK","0"
"2024-01-25","SURE.JK","80000"
"2024-01-25","TMAS.JK","41469800"
"2024-01-25","WTON.JK","4585500"
"2024-01-25","BFIN.JK","29348600"
"2024-01-25","BNII.JK","511800"
"2024-01-25","DEWA.JK","252777800"
"2024-01-25","DKFT.JK","2111200"
"2024-01-25","DPUM.JK","545300"
"2024-01-25","DYAN.JK","1313100"
"2024-01-25","ELTY.JK","100"
"2024-01-24","IBST.JK","0"
"2024-01-25","KINO.JK","22200"
"2024-01-25","INCO.JK","14699300"
"2024-01-24","SRIL.JK","0"
"2024-01-25","GIAA.JK","78107800"
"2024-01-25","GJTL.JK","30118300"
"2024-01-24","HDTX.JK","0"
"2024-01-25","ITMA.JK","256500"
"2024-01-25","JPFA.JK","6209600"
"2024-01-25","KARW.JK","1187500"
"2024-01-25","KBLI.JK","148800"
"2024-01-25","KLBF.JK","13335500"
"2024-01-25","MAPA.JK","29944200"
"2024-01-25","MYTX.JK","191000"
"2024-01-25","MTDL.JK","2276200"
"2024-01-25","PANS.JK","73300"
"2024-01-25","PBRX.JK","12800"
"2024-01-25","SAFE.JK","602400"
"2024-01-25","POLL.JK","484400"
"2024-01-25","UNSP.JK","3015900"
"2024-01-25","UCID.JK","244000"
"2024-01-25","EPMT.JK","5300"
"2024-01-25","AKPI.JK","4500"
"2024-01-25","ALMI.JK","700"
"2024-01-25","ANTM.JK","53174200"
"2024-01-25","BJBR.JK","1695400"
"2024-01-25","BRAM.JK","1200"
"2024-01-24","BTEK.JK","0"
"2024-01-25","TKIM.JK","958600"
"2024-01-25","RSCH.JK","26566400"
"2024-01-24","TELE.JK","0"
"2024-01-25","INDF.JK","6866400"
"2024-01-25","HOMI.JK","134300"
"2024-01-25","EXCL.JK","18441600"
"2024-01-24","HOTL.JK","0"
"2024-01-25","HAJJ.JK","1455500"
"2024-01-25","KING.JK","2648000"
"2024-01-25","MUTU.JK","4353000"
"2024-01-25","ISAP.JK","1559200"
"2024-01-25","GRPM.JK","109500"
"2024-01-25","PPRI.JK","575700"
"2024-01-25","HUMI.JK","323920800"
"2024-01-24","ARMY.JK","0"
"2024-01-25","RELF.JK","18507300"
"2024-01-24","DUCK.JK","0"
"2024-01-24","MAGP.JK","0"
"2024-01-25","MAXI.JK","1000"
"2024-01-25","MENN.JK","2629000"
"2024-01-25","DOOH.JK","130304600"
"2024-01-25","NPGF.JK","13200"
"2024-01-25","TAYS.JK","533100"
"2024-01-25","AMMS.JK","216200"
"2024-01-24","LCGP.JK","0"
"2024-01-25","IOTF.JK","10646200"
"2024-01-25","PMMP.JK","25306500"
"2024-01-24","TRIL.JK","0"
"2024-01-25","BESS.JK","943800"
"2024-01-25","GTRA.JK","9530900"
"2024-01-25","ELIT.JK","2998600"
"2024-01-25","CRSN.JK","869500"
"2024-01-25","AEGS.JK","233300"
"2024-01-25","SICO.JK","1592600"
"2024-01-24","FORZ.JK","0"
"2024-01-25","FOLK.JK","472900"
"2024-03-27","ABDA.JK","0"
"2024-03-28","ADMF.JK","167100"
"2024-03-28","BEST.JK","49256900"
"2024-03-28","BJTM.JK","17112300"
"2024-03-27","JSKY.JK","0"
"2024-03-28","BLTA.JK","28100"
"2024-03-28","BMTR.JK","61299400"
"2024-03-28","ADMG.JK","83100"
"2024-03-28","SAPX.JK","29600"
"2024-03-28","BSDE.JK","7026500"
"2024-03-28","BTPS.JK","20536200"
"2024-03-28","SATU.JK","16689300"
"2024-03-28","SBAT.JK","10881500"
"2024-03-28","SBMA.JK","467800"
"2024-03-27","JSPT.JK","1000"
"2024-03-28","JSPT.JK","5100"
"2024-03-28","JTPE.JK","20333300"
"2024-03-28","SCCO.JK","35700"
"2024-03-28","BINO.JK","316100"
"2024-03-28","BKSW.JK","6468400"
"2024-03-28","JMAS.JK","1414400"
"2024-03-28","BLTZ.JK","400"
"2024-03-28","JSMR.JK","6583600"
"2024-03-28","KOPI.JK","10600"
"2024-03-28","BLUE.JK","419800"
"2024-03-27","KPAL.JK","0"
"2024-03-28","SOFA.JK","347700"
"2024-03-28","BMBL.JK","15498600"
"2024-03-28","BMHS.JK","531700"
"2024-03-27","ENVY.JK","0"
"2024-03-28","SMIL.JK","123379700"
"2024-03-28","SMKL.JK","333300"
"2024-03-28","KIJA.JK","97714700"
"2024-03-28","CHEM.JK","5566700"
"2024-03-28","EPAC.JK","6531800"
"2024-03-28","BBSI.JK","900"
"2024-03-28","LPCK.JK","350500"
"2024-03-28","CUAN.JK","3301300"
"2024-03-28","PWON.JK","24200300"
"2024-03-27","KPAS.JK","0"
"2024-03-28","BMRI.JK","90900900"
"2024-03-28","DWGL.JK","4100"
"2024-03-28","AGRS.JK","15517200"
"2024-03-28","AGRO.JK","34081700"
"2024-03-28","EAST.JK","288200"
"2024-03-28","NFCX.JK","51000"
"2024-03-28","EMDE.JK","7600"
"2024-03-28","ENZO.JK","133800"
"2024-03-28","BNLI.JK","176400"
"2024-03-28","ESIP.JK","27700"
"2024-03-28","SMGR.JK","8128800"
"2024-03-28","SMKM.JK","602000"
"2024-01-26","ACRO.JK","24129200"
"2024-01-26","ASLI.JK","185611800"
"2024-01-26","MANG.JK","3190200"
"2024-01-26","NICE.JK","134693600"
"2024-01-26","MSJA.JK","21396800"
"2024-01-26","MSIN.JK","140800"
"2024-01-26","CGAS.JK","1673263700"
"2024-01-26","TLDN.JK","48800"
"2024-01-26","DMND.JK","1300"
"2024-01-26","CASH.JK","17600"
"2024-01-26","CBPE.JK","16600"
"2024-01-26","CBRE.JK","6400"
"2024-01-26","AIMS.JK","5553200"
"2024-01-26","AMAR.JK","9424000"
"2024-01-26","LTLS.JK","1360100"
"2024-01-26","AMOR.JK","2700"
"2024-01-26","LAJU.JK","3888900"
"2024-01-26","LAPD.JK","263600"
"2024-01-26","EDGE.JK","78600"
"2024-01-26","BBCA.JK","78977300"
"2024-01-26","PTMP.JK","262581200"
"2024-01-26","ANJT.JK","283900"
"2024-01-25","LCKM.JK","0"
"2024-01-26","LCKM.JK","16000"
"2024-01-26","LEAD.JK","6212700"
"2024-01-25","CBMF.JK","0"
"2024-01-25","BAPI.JK","0"
"2024-01-26","KLAS.JK","2089200"
"2024-01-26","LIFE.JK","10300"
"2024-01-26","LION.JK","13500"
"2024-01-26","ALTO.JK","100"
"2024-01-26","AMFG.JK","64900"
"2024-01-25","LMAS.JK","0"
"2024-01-25","LMPI.JK","0"
"2024-01-26","LMPI.JK","1000"
"2024-01-25","PIPA.JK","0"
"2024-01-26","TRUE.JK","300"
"2024-01-26","SURI.JK","26017400"
"2024-01-26","MICE.JK","18100"
"2024-01-25","LMSH.JK","0"
"2024-01-26","TRUS.JK","800"
"2024-01-25","UNIT.JK","0"
"2024-01-26","CBUT.JK","924700"
"2024-01-26","BRIS.JK","45801100"
"2024-01-26","MOLI.JK","164800"
"2024-01-26","BRPT.JK","128667400"
"2024-01-26","MRAT.JK","84700"
"2024-01-25","MTRA.JK","0"
"2024-01-26","INET.JK","92403100"
"2024-01-26","NIKL.JK","81300"
"2024-01-26","PDPP.JK","6703900"
"2024-01-26","PEVE.JK","302900"
"2024-01-25","ETWA.JK","0"
"2024-01-26","ETWA.JK","2400"
"2024-01-26","CMNP.JK","11800"
"2024-01-26","CTBN.JK","100"
"2024-01-26","KOKA.JK","25208400"
"2024-01-26","DART.JK","7300"
"2024-01-26","PSKT.JK","948400"
"2024-01-26","APIC.JK","5500900"
"2024-01-25","PURE.JK","0"
"2024-01-26","ATAP.JK","95200"
"2024-01-25","ROCK.JK","0"
"2024-01-26","ASPI.JK","7800"
"2024-01-26","LPIN.JK","29000"
"2024-01-26","RONY.JK","11300"
"2024-01-26","DSFI.JK","1322800"
"2024-01-25","BIPP.JK","0"
"2024-01-26","SHIP.JK","600"
"2024-01-26","ARKA.JK","1100"
"2024-01-26","BEKS.JK","462500"
"2024-01-26","ADCP.JK","84600"
"2024-01-26","BOBA.JK","37900"
"2024-01-26","ERTX.JK","6876900"
"2024-01-26","LPPS.JK","414100"
"2024-01-26","LRNA.JK","4800"
"2024-01-26","LUCK.JK","270600"
"2024-01-26","LUCY.JK","302100"
"2024-01-26","SONA.JK","1879200"
"2024-01-26","MFMI.JK","100"
"2024-01-26","FITT.JK","812600"
"2024-01-26","APII.JK","1100"
"2024-01-26","NASI.JK","2530500"
"2024-01-26","KLIN.JK","1152300"
"2024-01-26","ADHI.JK","7631100"
"2024-01-26","SSMS.JK","12921100"
"2024-01-26","BPFI.JK","400"
"2024-01-25","MABA.JK","0"
"2024-01-26","FLMC.JK","44100"
"2024-01-25","BPII.JK","0"
"2024-01-26","BPTR.JK","14769600"
"2024-01-26","BREN.JK","22713900"
"2024-01-25","SSTM.JK","0"
"2024-01-26","ARKO.JK","1636100"
"2024-01-26","STAR.JK","17300"
"2024-01-26","MAIN.JK","158600"
"2024-01-26","MARI.JK","6647800"
"2024-01-26","AMAN.JK","2087900"
"2024-01-26","FMII.JK","9300"
"2024-01-26","FOOD.JK","4131100"
"2024-01-26","FORU.JK","38584000"
"2024-01-26","ARTI.JK","824500"
"2024-01-26","STTP.JK","2400"
"2024-01-26","BMAS.JK","11400"
"2024-01-26","BHAT.JK","25500"
"2024-01-26","ASBI.JK","9300"
"2024-01-25","GOLL.JK","0"
"2024-01-26","PGJO.JK","2607100"
"2024-01-26","SULI.JK","1214500"
"2024-01-26","BSML.JK","21446500"
"2024-01-26","BSSR.JK","252800"
"2024-01-25","SWAT.JK","0"
"2024-01-26","SWAT.JK","100"
"2024-01-26","MEGA.JK","7500"
"2024-01-26","MDKI.JK","352600"
"2024-01-26","CCSI.JK","54200"
"2024-01-25","BSWD.JK","0"
"2024-01-25","BTEL.JK","0"
"2024-01-26","MEDS.JK","672900"
"2024-01-26","FUJI.JK","54800"
"2024-01-26","LPPF.JK","872400"
"2024-01-25","COWL.JK","0"
"2024-01-26","SWID.JK","192100"
"2024-01-26","KDTN.JK","6100"
"2024-01-26","FPNI.JK","960400"
"2024-01-25","META.JK","0"
"2024-01-26","TALF.JK","1600"
"2024-01-26","TAPG.JK","8604000"
"2024-01-26","ASJT.JK","9100"
"2024-01-26","MGNA.JK","561200"
"2024-01-26","BUDI.JK","460900"
"2024-01-25","GAMA.JK","0"
"2024-01-26","BNBR.JK","37600"
"2024-01-26","PICO.JK","297500"
"2024-01-26","KETR.JK","949300"
"2024-01-26","ARII.JK","74400"
"2024-01-26","BUVA.JK","2760500"
"2024-01-26","BVIC.JK","1466900"
"2024-01-26","CEKA.JK","5200"
"2024-01-26","MINA.JK","100"
"2024-01-26","MITI.JK","183300"
"2024-01-26","CENT.JK","907600"
"2024-01-26","TAXI.JK","800"
"2024-01-26","TCID.JK","2200"
"2024-01-26","BWPT.JK","7800500"
"2024-01-26","CAMP.JK","161900"
"2024-01-26","GDYR.JK","1000"
"2024-01-26","PURI.JK","4134300"
"2024-01-25","TGKA.JK","0"
"2024-01-26","TGKA.JK","200"
"2024-01-26","CARS.JK","7659500"
"2024-03-27","CARE.JK","0"
"2024-03-28","KBAG.JK","92200"
"2024-03-28","CNMA.JK","7720600"
"2024-03-28","KBLM.JK","478000"
"2024-03-27","BIPI.JK","0"
"2024-03-28","ERAA.JK","14948100"
"2024-03-28","CTRA.JK","13392900"
"2024-03-28","SDMU.JK","505600"
"2024-03-28","SDPC.JK","243600"
"2024-03-28","SDRA.JK","37100"
"2024-03-28","DRMA.JK","4140400"
"2024-03-28","ELPI.JK","14354800"
"2024-03-28","SEMA.JK","2122900"
"2024-03-28","AHAP.JK","13439500"
"2024-03-28","KDSI.JK","3300"
"2024-03-28","SHID.JK","287700"
"2024-03-28","SINI.JK","4600"
"2024-03-28","SIPD.JK","17400"
"2024-03-28","BKDP.JK","726100"
"2024-03-28","KEJU.JK","44600"
"2024-03-28","KIAS.JK","703700"
"2024-03-28","KAEF.JK","8124200"
"2024-03-28","AISA.JK","14534400"
"2024-03-28","AKKU.JK","100"
"2024-03-28","MDRN.JK","764500"
"2024-01-26","BSIM.JK","18900"
"2024-01-26","MKTR.JK","1811600"
"2024-01-26","MMIX.JK","686300"
"2024-01-26","MORA.JK","361300"
"2024-01-25","DEFI.JK","0"
"2024-01-25","PLAS.JK","0"
"2024-01-26","MREI.JK","6500"
"2024-01-25","MTFN.JK","0"
"2024-01-26","BUAH.JK","108400"
"2024-01-26","IKAN.JK","22600"
"2024-01-26","MBTO.JK","274600"
"2024-01-26","TOPS.JK","719800"
"2024-01-26","GGRP.JK","7400"
"2024-01-25","ASRM.JK","0"
"2024-01-25","HERO.JK","0"
"2024-01-26","HERO.JK","19700"
"2024-01-26","TPMA.JK","3979000"
"2024-01-26","NASA.JK","8700"
"2024-01-26","UFOE.JK","2733100"
"2024-01-26","TRGU.JK","319500"
"2024-01-26","TRIN.JK","21879200"
"2024-01-26","TOOL.JK","1748800"
"2024-01-25","TRIO.JK","0"
"2024-01-25","CNKO.JK","0"
"2024-01-26","CINT.JK","11800"
"2024-01-26","NETV.JK","2118800"
"2024-01-26","GLVA.JK","274400"
"2024-01-26","CPIN.JK","3976300"
"2024-01-26","RELI.JK","11800"
"2024-01-25","CPRI.JK","0"
"2024-01-26","DADA.JK","107772000"
"2024-01-26","AXIO.JK","2889800"
"2024-01-26","AYLS.JK","34200"
"2024-01-26","BAUT.JK","53500"
"2024-01-26","GPRA.JK","1918900"
"2024-01-26","CITY.JK","2094200"
"2024-01-26","BBLD.JK","158000"
"2024-01-26","OBMD.JK","506700"
"2024-01-26","KOCI.JK","677500"
"2024-01-26","DVLA.JK","3200"
"2024-01-26","BIMA.JK","717200"
"2024-01-26","EKAD.JK","1164700"
"2024-01-26","DGNS.JK","391500"
"2024-01-26","GPSO.JK","338300"
"2024-01-26","OILS.JK","183700"
"2024-01-26","OKAS.JK","976400"
"2024-01-26","GSMF.JK","3500"
"2024-01-26","OPMS.JK","1295600"
"2024-01-26","ERAL.JK","2701700"
"2024-01-26","GWSA.JK","1385000"
"2024-01-26","BIKE.JK","5815400"
"2024-01-26","MIRA.JK","494000"
"2024-01-26","FUTR.JK","3900"
"2024-01-26","GGRM.JK","601000"
"2024-01-25","SCPI.JK","0"
"2024-01-26","FAPA.JK","5900"
"2024-01-26","HAIS.JK","1676300"
"2024-01-26","HALO.JK","110100"
"2024-01-26","KKES.JK","3700"
"2024-01-26","PADI.JK","749000"
"2024-01-26","VKTR.JK","34761400"
"2024-01-26","TRJA.JK","2495200"
"2024-01-26","TRON.JK","2039400"
"2024-01-26","KRYA.JK","7946900"
"2024-01-26","TOBA.JK","8550800"
"2024-01-26","LOPI.JK","439500"
"2024-01-26","INPS.JK","744800"
"2024-01-26","MPXL.JK","49775800"
"2024-01-26","GZCO.JK","59763100"
"2024-01-26","HRUM.JK","9506500"
"2024-01-26","ICON.JK","200"
"2024-01-26","AMAG.JK","29200"
"2024-01-26","SFAN.JK","192400"
"2024-01-26","BELL.JK","10702600"
"2024-01-26","ARTO.JK","19987600"
"2024-01-26","SGER.JK","879800"
"2024-01-26","INCI.JK","10500"
"2024-01-26","CLAY.JK","100"
"2024-01-26","INDR.JK","4400"
"2024-01-26","HDIT.JK","300"
"2024-01-26","PDES.JK","22700"
"2024-01-26","BCIC.JK","2062000"
"2024-01-26","ALKA.JK","33500"
"2024-01-26","IDEA.JK","18790800"
"2024-01-25","HKMU.JK","0"
"2024-01-26","BCIP.JK","615900"
"2024-01-26","PEHA.JK","557400"
"2024-01-26","BDKR.JK","5447000"
"2024-01-26","INOV.JK","26800"
"2024-01-25","INTA.JK","0"
"2024-01-25","HELI.JK","0"
"2024-01-26","UNIQ.JK","52698200"
"2024-01-26","LAND.JK","884900"
"2024-01-26","NELY.JK","1149800"
"2024-01-25","OCAP.JK","0"
"2024-01-26","PGLI.JK","572100"
"2024-01-26","PNBS.JK","6030700"
"2024-01-26","PTIS.JK","40200"
"2024-01-26","IBFN.JK","5000"
"2024-01-26","RCCC.JK","20600"
"2024-01-26","PGUN.JK","600"
"2024-01-26","CLPI.JK","68200"
"2024-01-26","PJAA.JK","227000"
"2024-01-26","KREN.JK","20000"
"2024-01-26","SOTS.JK","48100"
"2024-01-26","PKPK.JK","384200"
"2024-01-26","PLAN.JK","131800"
"2024-01-26","PTPP.JK","9896400"
"2024-01-26","ICBP.JK","5350200"
"2024-01-26","BABY.JK","7504700"
"2024-01-26","BMSR.JK","22600"
"2024-01-26","DFAM.JK","3857000"
"2024-01-26","VINS.JK","205000"
"2024-01-25","CNTX.JK","0"
"2024-01-25","VIVA.JK","0"
"2024-01-26","VIVA.JK","200"
"2024-01-25","KAYU.JK","0"
"2024-01-26","COAL.JK","3895800"
"2024-01-26","COCO.JK","318700"
"2024-01-25","WIKA.JK","0"
"2024-01-26","ARCI.JK","14976900"
"2024-01-26","WINE.JK","126200"
"2024-01-26","WOMF.JK","148200"
"2024-01-26","ZATA.JK","2000"
"2024-01-26","ZBRA.JK","111000"
"2024-01-26","ATIC.JK","11800"
"2024-01-26","PLIN.JK","100"
"2024-01-26","PNGO.JK","18900"
"2024-01-26","CITA.JK","33400"
"2024-01-26","KBLV.JK","24300"
"2024-01-26","LPLI.JK","1900"
"2024-01-26","BRMS.JK","187981400"
"2024-01-26","SUNI.JK","544800"
"2024-01-26","MTLA.JK","38400"
"2024-01-26","IRSX.JK","3724000"
"2024-01-25","PNSE.JK","0"
"2024-01-26","SMCB.JK","3944600"
"2024-01-26","ADES.JK","16600"
"2024-01-26","MCOR.JK","1249600"
"2024-01-25","POLA.JK","0"
"2024-01-26","POLI.JK","300"
"2024-01-26","POLY.JK","3800"
"2024-01-26","FWCT.JK","1891900"
"2024-01-26","PTSN.JK","1032900"
"2024-01-25","HOME.JK","0"
"2024-01-26","HOPE.JK","1177400"
"2024-03-28","KICI.JK","12238200"
"2024-03-28","FREN.JK","25690800"
"2024-03-28","BBRI.JK","288926900"
"2024-03-28","KIOS.JK","2100"
"2024-03-28","HEXA.JK","195200"
"2024-03-28","JAWA.JK","165100"
"2024-03-27","IIKP.JK","0"
"2024-03-28","KJEN.JK","2079600"
"2024-03-28","KMDS.JK","195700"
"2024-03-28","KOBX.JK","279600"
"2024-03-26","KOIN.JK","200"
"2024-03-27","KOIN.JK","0"
"2024-03-28","KOIN.JK","2000"
"2024-03-28","BKSL.JK","178588800"
"2024-03-28","AKRA.JK","20960500"
"2024-03-28","ISSP.JK","11362200"
"2024-03-28","BTPN.JK","136700"
"2024-03-28","SKRN.JK","5375500"
"2024-03-28","ENRG.JK","24262700"
"2024-03-28","FILM.JK","1855300"
"2024-03-28","SKBM.JK","2700"
"2024-03-28","GHON.JK","5100"
"2024-03-28","SKLT.JK","62600"
"2024-03-28","SLIS.JK","56045200"
"2024-03-28","SMAR.JK","7000"
"2024-01-26","CPRO.JK","13186500"
"2024-01-26","TGUK.JK","1998900"
"2024-01-26","TFAS.JK","42900"
"2024-01-26","CHIP.JK","569400"
"2024-01-26","JARR.JK","2121600"
"2024-01-26","AYAM.JK","25170000"
"2024-01-26","LINK.JK","69100"
"2024-01-26","BYAN.JK","26100"
"2024-01-26","IATA.JK","93100"
"2024-01-26","WIRG.JK","9148700"
"2024-01-26","NINE.JK","8724900"
"2024-01-26","BBTN.JK","12158100"
"2024-01-26","BCAP.JK","189200"
"2024-01-26","BOGA.JK","156491700"
"2024-01-26","BEBS.JK","3500"
"2024-01-26","BINA.JK","225500"
"2024-01-26","IBOS.JK","4988200"
"2024-01-26","BANK.JK","2516700"
"2024-01-26","PPGL.JK","267500"
"2024-01-26","BATA.JK","461800"
"2024-01-26","CFIN.JK","2910800"
"2024-01-26","CRAB.JK","2669700"
"2024-01-26","DMMX.JK","1796600"
"2024-01-26","IFII.JK","1100"
"2024-01-25","TAMA.JK","0"
"2024-01-26","TAMA.JK","100800"
"2024-01-26","DSNG.JK","33660600"
"2024-01-26","EMTK.JK","40243500"
"2024-01-26","ENAK.JK","31400"
"2024-01-26","ESSA.JK","29425400"
"2024-01-26","PPRE.JK","3474100"
"2024-01-26","CSIS.JK","109800"
"2024-01-26","BAPA.JK","1057000"
"2024-01-26","GDST.JK","1546700"
"2024-01-26","DNAR.JK","165500"
"2024-01-26","PPRO.JK","500"
"2024-01-26","HMSP.JK","15749300"
"2024-01-26","IFSH.JK","15900"
"2024-01-26","PRAS.JK","12000"
"2024-01-26","PRAY.JK","8000"
"2024-01-26","RAJA.JK","10021700"
"2024-01-26","INDY.JK","12562000"
"2024-01-26","IPTV.JK","277900"
"2024-01-26","CSRA.JK","9000"
"2024-01-26","PRIM.JK","11860700"
"2024-01-26","PSDN.JK","141462700"
"2024-01-26","PSGO.JK","100"
"2024-01-26","IGAR.JK","74200"
"2024-01-26","CLEO.JK","1591100"
"2024-01-26","GEMS.JK","230900"
"2024-01-26","ARNA.JK","3389600"
"2024-01-26","PTPW.JK","24600"
"2024-01-26","ASGR.JK","435400"
"2024-01-26","CSAP.JK","2300"
"2024-01-26","PTRO.JK","2403600"
"2024-01-26","LSIP.JK","3777100"
"2024-01-26","MAPI.JK","23254300"
"2024-01-26","PTSP.JK","700"
"2024-01-26","MASA.JK","6800"
"2024-01-26","PUDP.JK","9000"
"2024-01-26","PURA.JK","2200"
"2024-01-26","MBAP.JK","45900"
"2024-01-26","NIRO.JK","352100"
"2024-01-26","BEER.JK","130200"
"2024-01-26","GOLD.JK","40300"
"2024-01-26","BELI.JK","4950500"
"2024-01-26","BGTG.JK","8740400"
"2024-01-26","HATM.JK","83698100"
"2024-01-26","IKBI.JK","1228300"
"2024-01-26","MDLN.JK","2509000"
"2024-01-26","GOOD.JK","328600"
"2024-01-26","MEDC.JK","65769000"
"2024-01-26","MGRO.JK","4491400"
"2024-01-26","DAYA.JK","3600"
"2024-01-26","DEAL.JK","1006900"
"2024-01-26","DEPO.JK","2600"
"2024-01-26","DEWI.JK","2632000"
"2024-01-26","DGIK.JK","14691200"
"2024-01-26","JAST.JK","17800"
"2024-01-26","PYFA.JK","530500"
"2024-01-26","ASII.JK","71861600"
"2024-01-26","BBHI.JK","576100"
"2024-01-26","BSBK.JK","9455200"
"2024-01-26","CASS.JK","2671100"
"2024-01-25","MSKY.JK","0"
